record_id,workload,family,structural_config_id,ladder_group_id,independent_instance_id,seed,base_seed,repeat_round,quality_metric,native_quality,quantum_quality,quality_gap,default_tolerance,tolerance_multiplier,tolerance,noiseless_quality_pass,quality_status,measured_ladder_points,measured_ladder_fields,finite_shot_status,finite_shot_pass_probability,quality_ci_low,quality_ci_high,measurement_contract,measurement_contract_note,hardware_target_eligible,exclusion_reason
practical_strongnative_32node_large128c0c127_20260704060230_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3043,ml,multiclass_ml,cfg-d2951f9fa61b071a,ladder-6e22e092927ce388,instance-db4db3991cfc2f87,3043,43,3,test_accuracy,1.0,0.75,0.25,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3043,ml,multiclass_ml,cfg-d2951f9fa61b071a,ladder-6e22e092927ce388,instance-db4db3991cfc2f87,3043,43,3,test_accuracy,1.0,0.75,0.25,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_ml_digits_c0v1v2_128s_4q_d1_r3_seed3043,ml,multiclass_ml,cfg-d2951f9fa61b071a,ladder-6e22e092927ce388,instance-db4db3991cfc2f87,3043,43,3,test_accuracy,1.0,0.75,0.25,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_chordal_5n_grid7_r0_seed43,optimization,optimization_qaoa,cfg-e86abc6c28905a8d,ladder-cded24ca095e2064,instance-36ecccb7dc54b917,43,43,0,approximation_ratio,6.0,4.521153579257492,0.2464744034570847,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_chordal_5n_grid7_r0_seed43,optimization,optimization_qaoa,cfg-e86abc6c28905a8d,ladder-cded24ca095e2064,instance-36ecccb7dc54b917,43,43,0,approximation_ratio,6.0,4.521153579257492,0.2464744034570847,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_chordal_5n_grid7_r0_seed43,optimization,optimization_qaoa,cfg-e86abc6c28905a8d,ladder-cded24ca095e2064,instance-36ecccb7dc54b917,43,43,0,approximation_ratio,6.0,4.521153579257492,0.2464744034570847,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_chordal_5n_grid7_r2_seed2043,optimization,optimization_qaoa,cfg-e86abc6c28905a8d,ladder-cded24ca095e2064,instance-252a8670586ee88c,2043,43,2,approximation_ratio,6.0,4.521153579257492,0.2464744034570847,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_chordal_5n_grid7_r2_seed2043,optimization,optimization_qaoa,cfg-e86abc6c28905a8d,ladder-cded24ca095e2064,instance-252a8670586ee88c,2043,43,2,approximation_ratio,6.0,4.521153579257492,0.2464744034570847,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_chordal_5n_grid7_r2_seed2043,optimization,optimization_qaoa,cfg-e86abc6c28905a8d,ladder-cded24ca095e2064,instance-252a8670586ee88c,2043,43,2,approximation_ratio,6.0,4.521153579257492,0.2464744034570847,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ladder_6n_grid7_r0_seed17,optimization,optimization_qaoa,cfg-d82d8f0ca32e4b19,ladder-d42c1000628291d3,instance-9fe555cdd3449c50,17,17,0,approximation_ratio,7.0,4.737139289628745,0.32326581576732216,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ladder_6n_grid7_r0_seed17,optimization,optimization_qaoa,cfg-d82d8f0ca32e4b19,ladder-d42c1000628291d3,instance-9fe555cdd3449c50,17,17,0,approximation_ratio,7.0,4.737139289628745,0.32326581576732216,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ladder_6n_grid7_r0_seed17,optimization,optimization_qaoa,cfg-d82d8f0ca32e4b19,ladder-d42c1000628291d3,instance-9fe555cdd3449c50,17,17,0,approximation_ratio,7.0,4.737139289628745,0.32326581576732216,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ladder_6n_grid7_r2_seed2017,optimization,optimization_qaoa,cfg-d82d8f0ca32e4b19,ladder-d42c1000628291d3,instance-af2cdc06ef884d91,2017,17,2,approximation_ratio,7.0,4.737139289628745,0.32326581576732216,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ladder_6n_grid7_r2_seed2017,optimization,optimization_qaoa,cfg-d82d8f0ca32e4b19,ladder-d42c1000628291d3,instance-af2cdc06ef884d91,2017,17,2,approximation_ratio,7.0,4.737139289628745,0.32326581576732216,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ladder_6n_grid7_r2_seed2017,optimization,optimization_qaoa,cfg-d82d8f0ca32e4b19,ladder-d42c1000628291d3,instance-af2cdc06ef884d91,2017,17,2,approximation_ratio,7.0,4.737139289628745,0.32326581576732216,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ring_4n_grid7_r1_seed1031,optimization,optimization_qaoa,cfg-5842d04a2c57d485,ladder-cf72bc274473b280,instance-773a2e0be5bc4be9,1031,31,1,approximation_ratio,4.0,2.749999999999999,0.3125000000000002,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ring_4n_grid7_r1_seed1031,optimization,optimization_qaoa,cfg-5842d04a2c57d485,ladder-cf72bc274473b280,instance-773a2e0be5bc4be9,1031,31,1,approximation_ratio,4.0,2.749999999999999,0.3125000000000002,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ring_4n_grid7_r1_seed1031,optimization,optimization_qaoa,cfg-5842d04a2c57d485,ladder-cf72bc274473b280,instance-773a2e0be5bc4be9,1031,31,1,approximation_ratio,4.0,2.749999999999999,0.3125000000000002,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ring_4n_grid7_r3_seed3031,optimization,optimization_qaoa,cfg-5842d04a2c57d485,ladder-cf72bc274473b280,instance-4c772c5728a7d3a5,3031,31,3,approximation_ratio,4.0,2.749999999999999,0.3125000000000002,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ring_4n_grid7_r3_seed3031,optimization,optimization_qaoa,cfg-5842d04a2c57d485,ladder-cf72bc274473b280,instance-4c772c5728a7d3a5,3031,31,3,approximation_ratio,4.0,2.749999999999999,0.3125000000000002,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_qaoa_ring_4n_grid7_r3_seed3031,optimization,optimization_qaoa,cfg-5842d04a2c57d485,ladder-cf72bc274473b280,instance-4c772c5728a7d3a5,3031,31,3,approximation_ratio,4.0,2.749999999999999,0.3125000000000002,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r0_seed23,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-48096739a85a1905,23,23,0,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,0.5,0.005,True,quality_pass,4,sim_steps,same_record_full_loop_quality_trace,0.5,0.81186,0.826955,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_pass_probability_below_0p9
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r0_seed23,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-48096739a85a1905,23,23,0,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,1.0,0.01,True,quality_pass,4,sim_steps,same_record_full_loop_quality_trace,0.9166666666666666,0.81186,0.826955,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,True,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r0_seed23,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-48096739a85a1905,23,23,0,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,2.0,0.02,True,quality_pass,4,sim_steps,same_record_full_loop_quality_trace,1.0,0.81186,0.826955,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,True,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r1_seed1023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-31d88538597711a8,1023,23,1,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,0.5,0.005,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r1_seed1023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-31d88538597711a8,1023,23,1,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,1.0,0.01,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r1_seed1023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-31d88538597711a8,1023,23,1,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,2.0,0.02,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r2_seed2023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-e66c4a8457876633,2023,23,2,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,0.5,0.005,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r2_seed2023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-e66c4a8457876633,2023,23,2,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,1.0,0.01,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r2_seed2023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-e66c4a8457876633,2023,23,2,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,2.0,0.02,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r3_seed3023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-c8b9a608f47ad8df,3023,23,3,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,0.5,0.005,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
practical_strongnative_32node_large128c0c127_20260704060230_c0_sim_tfim_4q_4steps_r3_seed3023,simulation,hamiltonian_simulation,cfg-122891ca16f628a9,ladder-3a694721a5ba5fe7,instance-c8b9a608f47ad8df,3023,23,3,absolute_observable_error,0.8218024506329117,0.820673031863585,0.0011294187693267066,0.01,1.0,0.01,True,quality_pass,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,finite_shot_quality_trace_missing
